product_id,product_category,product_name,product_price,scrapy_datetime,style_id,color_id,color_name,Fit,size_model,size_number,cotton,polyester,elastane,elasterell
130,636207010,,slim_jeans,19.99,2021-07-11 12:14:42,636207,10,gray,slim_fit,,,0.88,0.1,0.02,0.0
131,636207010,,slim_jeans,19.99,2021-07-11 12:14:42,636207,10,black,slim_fit,,,0.88,0.1,0.02,0.0
132,636207010,,slim_jeans,19.99,2021-07-11 12:14:42,636207,10,midnight_blue,slim_fit,,,0.88,0.1,0.02,0.0
133,636207010,,slim_jeans,19.99,2021-07-11 12:14:42,636207,10,dark_gray,slim_fit,,,0.88,0.1,0.02,0.0
134,636207010,,slim_jeans,19.99,2021-07-11 12:14:42,636207,10,denim_blue,slim_fit,,,0.88,0.1,0.02,0.0
135,636207010,,slim_jeans,19.99,2021-07-11 12:14:42,636207,10,white,slim_fit,,,0.88,0.1,0.02,0.0
136,636207010,,slim_jeans,19.99,2021-07-11 12:14:42,636207,10,pale_denim_blue,slim_fit,,,0.88,0.1,0.02,0.0
137,720504001,men_jeans_skinny,skinny_jeans,24.99,2021-07-11 12:14:42,720504,1,dark_gray,skinny_fit,,,0.8,0.19,0.01,0.0
138,720504001,men_jeans_skinny,skinny_jeans,24.99,2021-07-11 12:14:42,720504,1,black,skinny_fit,,,0.73,0.26,0.01,0.0
139,720504001,men_jeans_skinny,skinny_jeans,24.99,2021-07-11 12:14:42,720504,1,dark_denim_blue,skinny_fit,,,0.73,0.26,0.01,0.0
140,720504001,men_jeans_skinny,skinny_jeans,24.99,2021-07-11 12:14:42,720504,1,light_denim_blue,skinny_fit,,,0.73,0.26,0.01,0.0
141,720504001,men_jeans_skinny,skinny_jeans,24.99,2021-07-11 12:14:42,720504,1,light_gray,skinny_fit,,,0.73,0.26,0.01,0.0
142,720504001,men_jeans_skinny,skinny_jeans,24.99,2021-07-11 12:14:42,720504,1,midnight_blue,skinny_fit,,,0.73,0.26,0.01,0.0
143,720504001,men_jeans_skinny,skinny_jeans,24.99,2021-07-11 12:14:42,720504,1,denim_blue,skinny_fit,,,0.73,0.26,0.01,0.0
144,720504001,men_jeans_skinny,skinny_jeans,24.99,2021-07-11 12:14:42,720504,1,dark_blue,skinny_fit,,,0.73,0.26,0.01,0.0
145,720504001,men_jeans_skinny,skinny_jeans,24.99,2021-07-11 12:14:42,720504,1,light_blue,skinny_fit,,,0.73,0.26,0.01,0.0
146,720504008,men_jeans_skinny,skinny_jeans,24.99,2021-07-11 12:14:42,720504,8,dark_gray,skinny_fit,,,0.8,0.19,0.01,0.0
147,720504008,men_jeans_skinny,skinny_jeans,24.99,2021-07-11 12:14:42,720504,8,black,skinny_fit,,,0.73,0.26,0.01,0.0
148,720504008,men_jeans_skinny,skinny_jeans,24.99,2021-07-11 12:14:42,720504,8,dark_denim_blue,skinny_fit,,,0.73,0.26,0.01,0.0
149,720504008,men_jeans_skinny,skinny_jeans,24.99,2021-07-11 12:14:42,720504,8,light_denim_blue,skinny_fit,,,0.73,0.26,0.01,0.0
150,720504008,men_jeans_skinny,skinny_jeans,24.99,2021-07-11 12:14:42,720504,8,light_gray,skinny_fit,,,0.73,0.26,0.01,0.0
151,720504008,men_jeans_skinny,skinny_jeans,24.99,2021-07-11 12:14:42,720504,8,midnight_blue,skinny_fit,,,0.73,0.26,0.01,0.0
152,720504008,men_jeans_skinny,skinny_jeans,24.99,2021-07-11 12:14:42,720504,8,denim_blue,skinny_fit,,,0.73,0.26,0.01,0.0
153,720504008,men_jeans_skinny,skinny_jeans,24.99,2021-07-11 12:14:42,720504,8,dark_blue,skinny_fit,,,0.73,0.26,0.01,0.0
154,720504008,men_jeans_skinny,skinny_jeans,24.99,2021-07-11 12:14:42,720504,8,light_blue,skinny_fit,,,0.73,0.26,0.01,0.0
155,868115001,men_jeans_skinny,skinny_cropped_jeans,29.99,2021-07-11 12:14:42,868115,1,denim_blue,skinny_fit,,,0.73,0.26,0.01,0.0
156,868115001,men_jeans_skinny,skinny_cropped_jeans,29.99,2021-07-11 12:14:42,868115,1,light_denim_blue,skinny_fit,,,0.73,0.26,0.01,0.0
157,868115001,men_jeans_skinny,skinny_cropped_jeans,29.99,2021-07-11 12:14:42,868115,1,white,skinny_fit,,,0.73,0.26,0.01,0.0
158,868115001,men_jeans_skinny,skinny_cropped_jeans,29.99,2021-07-11 12:14:42,868115,1,light_blue,skinny_fit,,,0.73,0.26,0.01,0.0
159,868115006,men_jeans_skinny,skinny_cropped_jeans,29.99,2021-07-11 12:14:42,868115,6,denim_blue,skinny_fit,,,0.73,0.26,0.01,0.0
160,868115006,men_jeans_skinny,skinny_cropped_jeans,29.99,2021-07-11 12:14:42,868115,6,light_denim_blue,skinny_fit,,,0.73,0.26,0.01,0.0
161,868115006,men_jeans_skinny,skinny_cropped_jeans,29.99,2021-07-11 12:14:42,868115,6,white,skinny_fit,,,0.73,0.26,0.01,0.0
162,868115006,men_jeans_skinny,skinny_cropped_jeans,29.99,2021-07-11 12:14:42,868115,6,light_blue,skinny_fit,,,0.73,0.26,0.01,0.0
